X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENSG_clean,SYMBOL
ENSG00000149100.13,112.1330125,-0.823560716,0.481378999,-1.710836404,0.087111317,0.398969833,ENSG00000149100,EIF3M
ENSG00000123427.17,40.13473971,-1.062117799,0.621410106,-1.709205866,0.087412823,0.399613851,ENSG00000123427,EEF1AKMT3
ENSG00000099800.8,17.06224793,-1.467331307,0.85927225,-1.707644239,0.087702375,0.400410048,ENSG00000099800,TIMM13
ENSG00000120896.14,87.10273128,-1.015672812,0.594953524,-1.707146476,0.08779483,0.400679474,ENSG00000120896,SORBS3
ENSG00000162869.16,72.85068045,-0.896742095,0.525774004,-1.705565678,0.088088974,0.40146588,ENSG00000162869,PPP1R21
ENSG00000248049.8,147.7255822,-0.798156621,0.468034245,-1.705338083,0.088131389,0.40146588,ENSG00000248049,UBA6-DT
ENSG00000113441.16,163.0446821,-0.784227313,0.45980154,-1.705577831,0.08808671,0.40146588,ENSG00000113441,LNPEP
ENSG00000136950.13,70.78039832,-1.005720827,0.590102219,-1.704316294,0.088322012,0.40146588,ENSG00000136950,ARPC5L
ENSG00000107566.14,55.38334669,-0.936607357,0.549719572,-1.703791176,0.088420107,0.40146588,ENSG00000107566,ERLIN1
ENSG00000177990.12,37.28033595,-1.122782964,0.658369519,-1.705399371,0.088119966,0.40146588,ENSG00000177990,DPY19L2
ENSG00000129028.9,38.21263619,-1.096663893,0.643631125,-1.703870199,0.08840534,0.40146588,ENSG00000129028,THAP10
ENSG00000144468.17,80.77782049,-0.880402828,0.516874144,-1.703321472,0.088507924,0.401663018,ENSG00000144468,RHBDD1
ENSG00000175611.14,58.3117325,-0.915827715,0.538470984,-1.700793066,0.088981852,0.402625422,ENSG00000175611,ERCC6L2-AS1
ENSG00000164615.6,97.46711412,-0.918174255,0.540036599,-1.700207461,0.089091909,0.402784747,ENSG00000164615,CAMLG
ENSG00000163364.12,59.32405556,-0.933462002,0.549154558,-1.699816542,0.089165439,0.402806675,ENSG00000163364,LINC01116
ENSG00000104375.17,144.1675304,-0.922626653,0.542832361,-1.699653003,0.089196214,0.402806675,ENSG00000104375,STK3
ENSG00000266278.1,24.9952371,-1.245296668,0.732552659,-1.699941502,0.089141929,0.402806675,ENSG00000266278,LINC01910
ENSG00000121749.16,86.58351643,-0.95982308,0.564808169,-1.699378891,0.089247817,0.402953482,ENSG00000121749,TBC1D15
ENSG00000234753.7,26.49327369,-1.224122104,0.720614882,-1.698718877,0.089372165,0.403092308,ENSG00000234753,FOXP4-AS1
ENSG00000075213.11,137.4024553,-0.934250552,0.550123864,-1.698254909,0.089459661,0.403261622,ENSG00000075213,SEMA3A
ENSG00000173894.11,64.78971046,0.960420192,0.565601265,1.698051705,0.089498004,0.403292762,ENSG00000173894,CBX2
ENSG00000213563.7,45.31035628,-1.195483,0.70471452,-1.696407505,0.089808733,0.403932887,ENSG00000213563,C8orf82
ENSG00000237773.8,141.4594219,-0.821179862,0.484189114,-1.69598993,0.089887787,0.404175848,ENSG00000237773,LOC101927609
ENSG00000134815.19,69.91307309,1.031752276,0.608498749,1.695570087,0.089967327,0.404364562,ENSG00000134815,DHX34
ENSG00000270049.4,75.42638467,-0.926072347,0.546648075,-1.694092397,0.090247727,0.404705553,ENSG00000270049,ATP6V0D1-DT
ENSG00000101003.12,71.65516182,-0.910796389,0.538093306,-1.692636533,0.090524673,0.405289955,ENSG00000101003,GINS1
ENSG00000122257.20,132.0700778,-0.806102176,0.477277977,-1.688957412,0.091227592,0.406643106,ENSG00000122257,RBBP6
ENSG00000227517.7,59.25045306,-0.970101123,0.57431566,-1.689142733,0.09119208,0.406643106,ENSG00000227517,LINC01483
ENSG00000105738.11,109.2996154,0.934910604,0.553676651,1.68854981,0.091305736,0.406812599,ENSG00000105738,SIPA1L3
ENSG00000113048.19,265.9530906,-0.733093935,0.434524017,-1.687119485,0.091580379,0.407486334,ENSG00000113048,MRPS27
ENSG00000094914.14,118.1363887,-0.926164619,0.549009486,-1.6869738,0.09160839,0.407486334,ENSG00000094914,AAAS
ENSG00000157827.20,77.18174738,-0.862144106,0.511192603,-1.686534782,0.091692842,0.407805807,ENSG00000157827,FMNL2
ENSG00000132819.17,38.84252837,1.149986928,0.68207897,1.686002616,0.091795296,0.40803666,ENSG00000132819,RBM38
ENSG00000115524.17,200.3480156,-0.750197757,0.445049193,-1.685651313,0.09186298,0.408190489,ENSG00000115524,SF3B1
ENSG00000069869.17,197.764491,-0.819974443,0.48648202,-1.685518497,0.091888579,0.408226518,ENSG00000069869,NEDD4
ENSG00000162377.6,58.96294403,-0.925726961,0.549407325,-1.684955623,0.091997134,0.40837166,ENSG00000162377,COA7
ENSG00000168904.15,203.690449,-0.748914474,0.444829031,-1.683600712,0.092258861,0.408915081,ENSG00000168904,LRRC28
ENSG00000125864.14,47.45609426,-1.018873811,0.605239979,-1.683421199,0.092293582,0.40901283,ENSG00000125864,BFSP1
ENSG00000066248.15,42.92434492,1.008045645,0.599113883,1.682560983,0.09246011,0.409357534,ENSG00000066248,NGEF
ENSG00000173598.14,79.17778416,-0.913104458,0.542963179,-1.68170604,0.092625856,0.409810396,ENSG00000173598,NUDT4
ENSG00000184588.18,158.5036205,-0.810363179,0.482039945,-1.681112089,0.092741145,0.410208058,ENSG00000184588,PDE4B
ENSG00000138363.15,78.1598335,-0.866780568,0.515994482,-1.679825266,0.092991318,0.410751937,ENSG00000138363,ATIC
ENSG00000182263.14,114.1565808,-0.831223015,0.49489096,-1.679608404,0.093033532,0.410825998,ENSG00000182263,FIGN
ENSG00000147596.4,24.22015943,1.262980668,0.751986629,1.679525432,0.093049687,0.410841151,ENSG00000147596,PRDM14
ENSG00000253665.1,9.893090461,-1.725267154,1.029170804,-1.676366203,0.093666485,0.412292502,ENSG00000253665,LOC105379385
ENSG00000146858.8,38.31696927,-1.044624525,0.623424507,-1.675623132,0.093812035,0.412683487,ENSG00000146858,ZC3HAV1L
ENSG00000121741.17,159.4792852,-0.912174196,0.545074533,-1.67348526,0.094231806,0.413516007,ENSG00000121741,ZMYM2
ENSG00000131871.15,88.91725246,-0.867665338,0.518706195,-1.672749133,0.094376692,0.41381437,ENSG00000131871,SELENOS
ENSG00000114480.13,41.43654771,-1.017812031,0.608563518,-1.672482823,0.094429152,0.413974235,ENSG00000114480,GBE1
ENSG00000156831.8,48.01996005,-0.982077187,0.587585367,-1.671377882,0.094647062,0.414380879,ENSG00000156831,NSMCE2
ENSG00000092148.14,236.1247731,-0.786487152,0.471729246,-1.667242721,0.095466151,0.416341868,ENSG00000092148,HECTD1
ENSG00000140548.10,63.92974704,0.915400809,0.549218666,1.666732881,0.095567532,0.416466292,ENSG00000140548,ZNF710
ENSG00000141384.13,65.31327072,-0.880457777,0.528227601,-1.666815169,0.095551163,0.416466292,ENSG00000141384,TAF4B
ENSG00000118855.21,61.56508301,-0.908798292,0.546168246,-1.663952999,0.096121822,0.417385358,ENSG00000118855,MFSD1
ENSG00000172183.16,164.8064977,-0.876410149,0.52676377,-1.663763151,0.096159771,0.417422828,ENSG00000172183,ISG20
ENSG00000085224.23,179.7069856,-0.920519538,0.553358947,-1.663512522,0.096209886,0.417487034,ENSG00000085224,ATRX
ENSG00000136891.14,63.08649809,-0.8785051,0.528167136,-1.663308902,0.096250618,0.417495459,ENSG00000136891,TEX10
ENSG00000172382.10,57.79235651,0.991925405,0.59642691,1.663113095,0.096289799,0.417553227,ENSG00000172382,PRSS27
ENSG00000151725.12,29.31521462,-1.094159575,0.658501612,-1.661589821,0.096595046,0.418348195,ENSG00000151725,CENPU
ENSG00000253741.4,104.3959258,-0.888205601,0.534616406,-1.661388597,0.096635426,0.418377754,ENSG00000253741,LNCOC1
ENSG00000125971.18,44.59917951,-1.075245781,0.647629988,-1.660277938,0.096858552,0.419028296,ENSG00000125971,DYNLRB1
ENSG00000254242.2,42.5547367,-0.968705789,0.584033472,-1.658647724,0.097186799,0.419545134,ENSG00000254242,LOC105379301
ENSG00000175348.11,48.05578316,-0.947566664,0.571431052,-1.658234463,0.097270151,0.419640548,ENSG00000175348,TMEM9B
ENSG00000173674.11,28.12653271,-1.159256525,0.699161561,-1.658066733,0.097303998,0.419640548,ENSG00000173674,EIF1AX
ENSG00000288009.1,31.26027079,-1.138350989,0.686687963,-1.657741288,0.097369696,0.419676493,ENSG00000288009,LOC101929004
ENSG00000153956.17,114.8923161,-0.899854585,0.542993633,-1.657210196,0.097476986,0.419730462,ENSG00000153956,CACNA2D1
ENSG00000185215.11,74.80792035,-0.997733242,0.602036234,-1.657264439,0.097466024,0.419730462,ENSG00000185215,TNFAIP2
ENSG00000157570.12,80.51099409,0.895562266,0.540707926,1.656277303,0.097665675,0.420078189,ENSG00000157570,TSPAN18
ENSG00000140455.17,154.2006036,-0.745633213,0.450252163,-1.656034716,0.097714789,0.420121546,ENSG00000140455,USP3
ENSG00000182774.13,56.30245274,-0.970397621,0.586236796,-1.655299747,0.09786371,0.420649805,ENSG00000182774,RPS17
ENSG00000176946.13,35.88921157,1.043634178,0.631031614,1.653854029,0.098157175,0.421497651,ENSG00000176946,THAP4
ENSG00000119041.11,121.302905,-0.856988857,0.518450621,-1.652980673,0.098334797,0.421664311,ENSG00000119041,GTF3C3
ENSG00000107077.20,70.29597261,-0.881841583,0.533440044,-1.653122208,0.098305994,0.421664311,ENSG00000107077,KDM4C
ENSG00000237328.1,11.53335611,1.583889483,0.958136558,1.653093674,0.098311801,0.421664311,ENSG00000237328,RAI1-AS1
ENSG00000214274.10,14.4093696,-1.492295644,0.903017194,-1.652566147,0.098419193,0.421746159,ENSG00000214274,ANG
ENSG00000130045.17,22.89622243,-1.191940189,0.721338107,-1.652401526,0.098452725,0.421781216,ENSG00000130045,NXNL2
ENSG00000131459.13,79.5577409,-0.937249166,0.567764562,-1.65077081,0.098785383,0.42242069,ENSG00000131459,GFPT2
ENSG00000198794.12,78.09867607,1.007853574,0.610473907,1.650936368,0.098751569,0.42242069,ENSG00000198794,SCAMP5
ENSG00000105254.12,67.89815581,-1.140425686,0.691349063,-1.649565678,0.0990318,0.42291202,ENSG00000105254,TBCB
ENSG00000123983.15,235.1938839,-0.798493501,0.484923178,-1.646639171,0.099632234,0.424241752,ENSG00000123983,ACSL3
ENSG00000099810.21,130.7527062,-0.840087608,0.510241446,-1.646451135,0.099670913,0.424294542,ENSG00000099810,MTAP
ENSG00000213347.11,34.80497679,-1.096191921,0.666344845,-1.645082016,0.099952899,0.42503519,ENSG00000213347,MXD3
ENSG00000115159.17,101.1074122,-0.8180804,0.498002478,-1.642723551,0.100440144,0.426142832,ENSG00000115159,GPD2
ENSG00000175390.15,255.8278894,-0.702819049,0.427799533,-1.64287007,0.100409819,0.426142832,ENSG00000175390,EIF3F
ENSG00000171984.15,21.72280014,-1.198456953,0.729628854,-1.642556961,0.100474632,0.426142832,ENSG00000171984,SHLD1
ENSG00000137076.22,109.5708378,0.86165542,0.524641965,1.642368468,0.100513666,0.426229439,ENSG00000137076,TLN1
ENSG00000122482.22,105.0687671,-0.823841979,0.501868088,-1.641550834,0.100683124,0.426486749,ENSG00000122482,ZNF644
ENSG00000175727.15,155.4026294,0.783076656,0.477410275,1.640259327,0.100951259,0.426867201,ENSG00000175727,MLXIP
ENSG00000151743.11,45.17146819,-0.990403861,0.604731082,-1.637759146,0.101471947,0.427694563,ENSG00000151743,AMN1
ENSG00000255150.2,22.52527699,-1.174081154,0.716684334,-1.638212387,0.101377396,0.427694563,ENSG00000255150,EID3
ENSG00000156697.13,38.05465598,-1.025013022,0.625770527,-1.638001435,0.101421394,0.427694563,ENSG00000156697,UTP14A
ENSG00000185624.16,146.2544717,-0.924416948,0.56467037,-1.637091297,0.101611395,0.428096337,ENSG00000185624,P4HB
ENSG00000211448.14,84.03065563,-0.850611757,0.519774678,-1.636500954,0.101734786,0.428202168,ENSG00000211448,DIO2
ENSG00000269929.6,21.84576015,-1.186187885,0.725370547,-1.635285428,0.101989227,0.428458255,ENSG00000269929,MIRLET7A1HG
ENSG00000187775.17,187.2987521,0.802057148,0.490614727,1.63480039,0.102090899,0.428773808,ENSG00000187775,DNAH17
ENSG00000106829.21,97.66668892,-0.795684451,0.487064045,-1.633634139,0.102335695,0.429202368,ENSG00000106829,TLE4
ENSG00000287126.1,35.66697898,-1.018772197,0.624416655,-1.631558334,0.102772562,0.429847571,ENSG00000287126,LOC124907726
ENSG00000153064.12,83.61570219,-0.924825357,0.566825009,-1.631588837,0.102766132,0.429847571,ENSG00000153064,BANK1
ENSG00000169016.17,51.12543217,-0.922439034,0.565437148,-1.631373242,0.102811587,0.429881129,ENSG00000169016,E2F6
ENSG00000258940.2,19.17323885,-3.180508289,1.949640244,-1.631330857,0.102820526,0.429881129,ENSG00000258940,MIA2-AS1
ENSG00000198517.10,44.27374962,-1.247305028,0.764766224,-1.630962494,0.102898234,0.430094637,ENSG00000198517,MAFK
ENSG00000133773.12,42.80546169,-1.063367115,0.652897672,-1.628688783,0.103378918,0.430826772,ENSG00000133773,CCDC59
ENSG00000174282.12,110.0274651,-0.790904378,0.485666309,-1.6284934,0.103420308,0.430826772,ENSG00000174282,ZBTB4
ENSG00000214160.10,58.3257043,-1.054713395,0.647928994,-1.627822501,0.103562528,0.431252317,ENSG00000214160,ALG3
ENSG00000105193.9,32.24250046,-1.121422632,0.689835761,-1.625637137,0.10402687,0.432238272,ENSG00000105193,RPS16
ENSG00000069399.15,53.35548638,-1.00711388,0.619723286,-1.62510253,0.104140714,0.432341356,ENSG00000069399,BCL3
ENSG00000177189.14,82.101365,-0.846566455,0.520821103,-1.625445763,0.104067612,0.432341356,ENSG00000177189,RPS6KA3
ENSG00000134250.21,166.3353035,0.725173819,0.446439709,1.624348831,0.104301381,0.432495372,ENSG00000134250,NOTCH2
ENSG00000151893.15,153.757282,-0.742723183,0.457362047,-1.623928325,0.104391107,0.432539116,ENSG00000151893,CACUL1
ENSG00000064787.14,220.5211136,-0.710820316,0.437737106,-1.623852093,0.104407379,0.432539116,ENSG00000064787,BCAS1
ENSG00000129535.13,53.93081863,-0.971154087,0.598307326,-1.623169306,0.104553217,0.432754625,ENSG00000129535,NRL
ENSG00000164951.16,79.36580436,-0.861336707,0.530856546,-1.622541368,0.104687483,0.433032813,ENSG00000164951,PDP1
ENSG00000163617.11,61.84647573,-0.862622804,0.532012047,-1.62143472,0.10492444,0.433679625,ENSG00000163617,CCDC191
ENSG00000063660.9,61.22143109,1.011244644,0.624195857,1.620075866,0.105215981,0.434196773,ENSG00000063660,GPC1
ENSG00000139354.11,93.62248364,-0.915876066,0.565281498,-1.620212354,0.105186669,0.434196773,ENSG00000139354,GAS2L3
ENSG00000138346.16,77.86789663,-0.894388931,0.552289327,-1.619420994,0.105356713,0.434358319,ENSG00000138346,DNA2
ENSG00000102317.18,48.73232947,-0.942750385,0.582154379,-1.619416463,0.105357687,0.434358319,ENSG00000102317,RBM3
ENSG00000011485.15,66.15171469,0.912477211,0.563909334,1.618127518,0.105635119,0.434725002,ENSG00000011485,PPP5C
ENSG00000110911.17,192.3742137,-0.712838943,0.440647072,-1.617709476,0.105725223,0.434931465,ENSG00000110911,SLC11A2
ENSG00000100138.15,60.98150301,-0.901083556,0.557046572,-1.617609014,0.105746885,0.434931465,ENSG00000100138,SNU13
ENSG00000139263.12,97.1231314,-0.781406681,0.483709873,-1.615444969,0.106214369,0.435502922,ENSG00000139263,LRIG3
ENSG00000152056.18,124.1704229,-0.769514333,0.476701698,-1.614247099,0.10647384,0.436181434,ENSG00000152056,AP1S3
ENSG00000139624.14,130.7054432,-0.780857717,0.483619732,-1.614610956,0.106394971,0.436181434,ENSG00000139624,CERS5
ENSG00000115084.15,139.3914788,-0.819977711,0.508043768,-1.613990293,0.106529532,0.436292751,ENSG00000115084,SLC35F5
ENSG00000141349.10,97.91670747,-0.907072833,0.562287368,-1.613183729,0.106704597,0.436750103,ENSG00000141349,G6PC3
ENSG00000259248.7,97.42313844,-0.890791673,0.552370458,-1.612670736,0.106816062,0.436912835,ENSG00000259248,USP3-AS1
ENSG00000174953.14,127.6966088,-0.876833,0.544731514,-1.609660864,0.107471913,0.438163182,ENSG00000174953,DHX36
ENSG00000165152.9,55.75062081,-0.914505347,0.568124681,-1.609691283,0.107465269,0.438163182,ENSG00000165152,PGAP4
ENSG00000232788.1,18.33142489,-1.314077551,0.816746807,-1.608916667,0.107634565,0.438504649,ENSG00000232788,ITGA6-AS1
ENSG00000204237.5,21.07860752,-1.280181652,0.796148406,-1.607968619,0.107842052,0.438582141,ENSG00000204237,OXLD1
ENSG00000107672.15,42.35210427,-0.948762219,0.590344314,-1.607133662,0.108025051,0.438744762,ENSG00000107672,NSMCE4A
ENSG00000113356.13,46.61564639,-1.026744102,0.639543477,-1.605432842,0.108398582,0.439874551,ENSG00000113356,POLR3G
ENSG00000167536.14,26.76561577,-1.192189302,0.74300674,-1.604547091,0.108593513,0.440217043,ENSG00000167536,DHRS13
ENSG00000133641.18,64.11300051,-0.951352297,0.593271155,-1.603570795,0.108808693,0.440575521,ENSG00000133641,RLIG1
ENSG00000168175.16,86.395149,-0.864639616,0.53958189,-1.602425197,0.109061617,0.441013217,ENSG00000168175,MAPK1IP1L
ENSG00000189007.16,103.1128258,-0.790959203,0.49402623,-1.601046977,0.109366515,0.441745653,ENSG00000189007,ADAT2
ENSG00000254860.7,90.7923634,-0.80354858,0.501966728,-1.600800481,0.109421117,0.441745653,ENSG00000254860,TMEM9B-AS1
ENSG00000168811.8,21.06807281,-1.196292289,0.748161081,-1.598976904,0.109825735,0.442314144,ENSG00000168811,IL12A
ENSG00000153207.16,87.33627132,-0.793497214,0.496895576,-1.596909395,0.110285905,0.443246704,ENSG00000153207,AHCTF1
ENSG00000169710.9,107.3990141,0.927937215,0.581091255,1.596887247,0.110290843,0.443246704,ENSG00000169710,FASN
ENSG00000167700.9,33.41974959,-1.235266725,0.774574782,-1.594767548,0.110764227,0.444263784,ENSG00000167700,MFSD3
ENSG00000152234.16,125.1575502,-0.759895729,0.476670322,-1.59417462,0.110896929,0.444482492,ENSG00000152234,ATP5F1A
ENSG00000169330.9,104.5138443,0.783113349,0.491530147,1.593215297,0.111111901,0.44495748,ENSG00000169330,MINAR1
ENSG00000214900.13,278.8246353,-0.718634885,0.451524073,-1.591576018,0.111480002,0.445347284,ENSG00000214900,LINC01599
ENSG00000106868.17,53.62986019,-0.917594378,0.577087939,-1.590042549,0.111825214,0.445911684,ENSG00000106868,SUSD1
ENSG00000236305.3,32.15383982,-3.530619361,2.222337031,-1.588696634,0.112128899,0.446454121,ENSG00000236305,SLC12A9-AS1
ENSG00000099194.6,83.43181602,-0.861544488,0.542306378,-1.588667444,0.112135493,0.446454121,ENSG00000099194,SCD
ENSG00000259120.3,14.81121175,1.360597745,0.856348483,1.58883652,0.112097306,0.446454121,ENSG00000259120,SMIM6
ENSG00000095574.12,59.22268598,-0.86923911,0.54724365,-1.588395059,0.112197034,0.446598486,ENSG00000095574,IKZF5
ENSG00000072041.18,204.6446681,-0.787454606,0.495883667,-1.587982543,0.112290287,0.44666963,ENSG00000072041,SLC6A15
ENSG00000100403.12,162.7258493,0.879555846,0.55404499,1.58751701,0.112395597,0.446926934,ENSG00000100403,ZC3H7B
ENSG00000238121.7,87.88329826,-0.78041788,0.491760562,-1.58698753,0.112515469,0.446984479,ENSG00000238121,LINC00426
ENSG00000144959.11,75.21114508,-0.806346511,0.508811459,-1.58476484,0.113019774,0.447656462,ENSG00000144959,NCEH1
ENSG00000188493.15,59.47304789,-0.972045971,0.613779635,-1.583705154,0.113260831,0.448336274,ENSG00000188493,ACTMAP
ENSG00000213923.13,88.00895281,-0.949283854,0.599780341,-1.582719188,0.113485483,0.448620792,ENSG00000213923,CSNK1E
ENSG00000171055.15,117.7218896,-0.797141,0.503886816,-1.581984237,0.113653169,0.448843833,ENSG00000171055,FEZ2
ENSG00000075303.13,50.50105595,-1.063028215,0.672024881,-1.581828657,0.113688691,0.448874315,ENSG00000075303,SLC25A40
ENSG00000291145.1,100.1027625,-0.81790086,0.51757544,-1.580254389,0.114048621,0.449523709,ENSG00000291145,PPP5D1P
ENSG00000147164.12,25.62178095,-1.136133125,0.718982422,-1.580195968,0.114061995,0.449523709,ENSG00000147164,SNX12
ENSG00000082074.19,301.1316692,-0.832991234,0.527939775,-1.577814884,0.114608144,0.450953135,ENSG00000082074,FYB1
ENSG00000183520.12,53.40962536,-0.924448218,0.586843773,-1.575288451,0.115189879,0.45162291,ENSG00000183520,UTP11
ENSG00000144893.13,173.2777252,-0.782199695,0.496467754,-1.575529708,0.115134227,0.45162291,ENSG00000144893,MED12L
ENSG00000172766.19,76.17442418,-0.886203133,0.562976744,-1.574138084,0.11545553,0.451871952,ENSG00000172766,NAA16
ENSG00000173699.17,33.6657669,0.987845676,0.627668822,1.573832634,0.115526147,0.451874473,ENSG00000173699,SPATA3
ENSG00000105321.14,59.1630725,-1.04390249,0.663980563,-1.572188326,0.115906882,0.452262482,ENSG00000105321,CCDC9
ENSG00000125870.11,28.58307516,-1.04960039,0.667512488,-1.572405624,0.115856511,0.452262482,ENSG00000125870,SNRPB2
ENSG00000235601.1,12.48295474,1.416479967,0.901634835,1.571012911,0.11617965,0.452894448,ENSG00000235601,BARX1-DT
ENSG00000158710.15,43.4006173,-1.062284129,0.676233724,-1.570883102,0.116209804,0.452950896,ENSG00000158710,TAGLN2
ENSG00000163605.16,47.82056606,-0.971695643,0.618814059,-1.570254632,0.116355884,0.452950896,ENSG00000163605,PPP4R2
ENSG00000291139.1,35.60936355,-1.053744792,0.670999534,-1.570410616,0.116319614,0.452950896,ENSG00000291139,DPY19L2P2
ENSG00000151651.16,51.44711919,1.006870221,0.641602613,1.569305051,0.116576876,0.453293684,ENSG00000151651,ADAM8
